# SampleName, Year, RunNumber, LumiBlockNumber, EventNumber, MET
TTZToLLNuNu_M-10, 2018, 1, 1770, 10617450, 359
TTZToLLNuNu_M-10, 2018, 1, 1770, 10619005, 334
TTZToLLNuNu_M-10, 2018, 1, 1032, 6187420, 407
TTZToLLNuNu_M-10, 2018, 1, 1537, 9218443, 357
WJetsToLNu_HT-600To800, 2018, 1, 25994, 113748776, 435
TTZToLLNuNu_M-10, 2018, 1, 1537, 9219688, 336
TTZToLLNuNu_M-10, 2018, 1, 1035, 6205782, 490
TTZToLLNuNu_M-10, 2018, 1, 1035, 6207121, 329
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 341893, 480016925, 345
TTZToLLNuNu_M-10, 2018, 1, 1150, 6894810, 310
TTZToLLNuNu_M-10, 2018, 1, 1150, 6895392, 341
ZJetsToNuNu_HT-400To600, 2018, 1, 4694, 40394603, 308
TTZToLLNuNu_M-10, 2018, 1, 1150, 6897810, 514
TTZToLLNuNu_M-10, 2018, 1, 1325, 7945245, 301
TTZToLLNuNu_M-10, 2018, 1, 1340, 8035112, 343
TTZToLLNuNu_M-10, 2018, 1, 1340, 8038283, 319
TTJets_DiLept_genMET-80, 2018, 1, 55374, 55761287, 301
TTJets_DiLept_genMET-80, 2018, 1, 306759, 308905352, 320
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 261483, 359537964, 347
TTZToLLNuNu_M-10, 2018, 1, 1121, 6721953, 303
TTZToLLNuNu_M-10, 2018, 1, 1121, 6724804, 359
ST_t-channel_top_4f_InclusiveDecays, 2018, 1, 56508, 5650713, 427
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 806446, 1108863230, 304
TTZToLLNuNu_M-10, 2018, 1, 1240, 7438551, 321
TTZToLLNuNu_M-10, 2018, 1, 1240, 7438641, 381
ZJetsToNuNu_HT-400To600, 2018, 1, 3536, 30427338, 303
TTZToLLNuNu_M-10, 2018, 1, 1339, 8028766, 307
TTZToLLNuNu_M-10, 2018, 1, 1436, 8610269, 317
ZJetsToNuNu_HT-600To800, 2018, 1, 1006, 5839437, 426
ZJetsToNuNu_HT-400To600, 2018, 1, 8375, 72081714, 460
TTZToLLNuNu_M-10, 2018, 1, 1436, 8614014, 620
ZJetsToNuNu_HT-400To600, 2018, 1, 8393, 72232777, 363
ZJetsToNuNu_HT-400To600, 2018, 1, 8585, 73887986, 321
TTZToLLNuNu_M-10, 2018, 1, 1436, 8615250, 328
TTZToLLNuNu_M-10, 2018, 1, 1204, 7221862, 315
TTZToLLNuNu_M-10, 2018, 1, 1230, 7374110, 425
ST_t-channel_top_4f_InclusiveDecays, 2018, 1, 1263667, 126366666, 306
TTZToLLNuNu_M-10, 2018, 1, 1230, 7376796, 565
TTZToLLNuNu_M-10, 2018, 1, 1230, 7378401, 323
TTZToLLNuNu_M-10, 2018, 1, 1230, 7379491, 327
TTZToLLNuNu_M-10, 2018, 1, 1235, 7406645, 312
TTZToLLNuNu_M-10, 2018, 1, 1235, 7407020, 623
TTZToLLNuNu_M-10, 2018, 1, 1235, 7408935, 499
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 473469, 651019829, 323
ZJetsToNuNu_HT-600To800, 2018, 1, 6241, 36237955, 615
TTZToLLNuNu_M-10, 2018, 1, 1124, 6740925, 432
TTZToLLNuNu_M-10, 2018, 1, 1124, 6741656, 305
TTZToLLNuNu_M-10, 2018, 1, 1124, 6742587, 383
TTZToLLNuNu_M-10, 2018, 1, 1156, 6930417, 323
TTZToLLNuNu_M-10, 2018, 1, 1156, 6935809, 322
TTZToLLNuNu_M-10, 2018, 1, 1132, 6786212, 461
TTZToLLNuNu_M-10, 2018, 1, 1132, 6787569, 337
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 494922, 694869476, 327
TTZToLLNuNu_M-10, 2018, 1, 1159, 6948931, 314
TTZToLLNuNu_M-10, 2018, 1, 1159, 6949734, 361
TTZToLLNuNu_M-10, 2018, 1, 1159, 6950437, 336
TTJets_DiLept_genMET-80, 2018, 1, 334141, 336479151, 398
TTZToLLNuNu_M-10, 2018, 1, 1159, 6953262, 410
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 13302, 18675842, 321
TTZToLLNuNu_M-10, 2018, 1, 1160, 6956968, 333
TTZToLLNuNu_M-10, 2018, 1, 1160, 6959335, 318
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 246352, 338733113, 312
ZJetsToNuNu_HT-400To600, 2018, 1, 1041, 8956712, 338
ZJetsToNuNu_HT-400To600, 2018, 1, 287, 2464587, 345
ZJetsToNuNu_HT-600To800, 2018, 1, 1160, 6736083, 323
TTZToLLNuNu_M-10, 2018, 1, 1277, 7660976, 430
TTZToLLNuNu_M-10, 2018, 1, 1277, 7661232, 304
ZJetsToNuNu_HT-400To600, 2018, 1, 1226, 10546179, 328
TTZToLLNuNu_M-10, 2018, 1, 1499, 8988654, 387
TTZToLLNuNu_M-10, 2018, 1, 1499, 8990138, 487
TTZToLLNuNu_M-10, 2018, 1, 1499, 8990193, 412
TTZToLLNuNu_M-10, 2018, 1, 1499, 8990866, 363
TTZToLLNuNu_M-10, 2018, 1, 1499, 8992224, 336
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 602269, 845585007, 302
TTZToLLNuNu_M-10, 2018, 1, 1209, 7248062, 305
TTZToLLNuNu_M-10, 2018, 1, 1209, 7248199, 340
TTZToLLNuNu_M-10, 2018, 1, 1209, 7248379, 320
TTZToLLNuNu_M-10, 2018, 1, 1209, 7248695, 350
TTZToLLNuNu_M-10, 2018, 1, 1209, 7250986, 336
TTZToLLNuNu_M-10, 2018, 1, 1209, 7251102, 300
TTZToLLNuNu_M-10, 2018, 1, 1209, 7251499, 343
TTZToLLNuNu_M-10, 2018, 1, 1209, 7252267, 313
TTZToLLNuNu_M-10, 2018, 1, 1209, 7253914, 302
TTZToLLNuNu_M-10, 2018, 1, 1209, 7253960, 354
TTZToLLNuNu_M-10, 2018, 1, 1342, 8046750, 355
TTZToLLNuNu_M-10, 2018, 1, 1342, 8047767, 334
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 14733, 20684259, 314
ZJetsToNuNu_HT-400To600, 2018, 1, 1946, 16741956, 521
TTZToLLNuNu_M-10, 2018, 1, 1342, 8050894, 317
TTZToLLNuNu_M-10, 2018, 1, 1349, 8088901, 431
TTZToLLNuNu_M-10, 2018, 1, 1349, 8089710, 444
TTZToLLNuNu_M-10, 2018, 1, 1349, 8090152, 480
TTZToLLNuNu_M-10, 2018, 1, 1349, 8090198, 370
ZJetsToNuNu_HT-400To600, 2018, 1, 5052, 43476595, 359
TTZToLLNuNu_M-10, 2018, 1, 1349, 8091907, 465
TTZToLLNuNu_M-10, 2018, 1, 1349, 8093983, 397
TTZToLLNuNu_M-10, 2018, 1, 1403, 8413353, 386
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 470745, 647273247, 323
TTZToLLNuNu_M-10, 2018, 1, 1403, 8416220, 513
TTZToLLNuNu_M-10, 2018, 1, 1385, 8306771, 389
TTZToLLNuNu_M-10, 2018, 1, 1385, 8308966, 330
TTZToLLNuNu_M-10, 2018, 1, 1510, 9054569, 326
ZJetsToNuNu_HT-400To600, 2018, 1, 8736, 75186701, 338
ZJetsToNuNu_HT-400To600, 2018, 1, 2623, 22574708, 313
TTZToLLNuNu_M-10, 2018, 1, 1510, 9057422, 311
TTZToLLNuNu_M-10, 2018, 1, 1510, 9057955, 463
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 445997, 613244607, 307
TTZToLLNuNu_M-10, 2018, 1, 1408, 8445217, 348
TTZToLLNuNu_M-10, 2018, 1, 1408, 8445451, 307
TTZToLLNuNu_M-10, 2018, 1, 1408, 8446359, 340
TTZToLLNuNu_M-10, 2018, 1, 1515, 9085962, 347
TTZToLLNuNu_M-10, 2018, 1, 1515, 9086609, 329
TTZToLLNuNu_M-10, 2018, 1, 1515, 9088286, 345
TTZToLLNuNu_M-10, 2018, 1, 1445, 8665003, 590
TTZToLLNuNu_M-10, 2018, 1, 1445, 8665274, 395
TTZToLLNuNu_M-10, 2018, 1, 1516, 9094564, 334
TTZToLLNuNu_M-10, 2018, 1, 1555, 9324570, 312
TTZToLLNuNu_M-10, 2018, 1, 1703, 10212253, 314
TTZToLLNuNu_M-10, 2018, 1, 1703, 10214458, 332
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 390989, 548947190, 417
TTZToLLNuNu_M-10, 2018, 1, 1703, 10215519, 316
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 212014, 297666828, 380
TTZToLLNuNu_M-10, 2018, 1, 1282, 7686197, 388
TTZToLLNuNu_M-10, 2018, 1, 1282, 7688658, 307
TTZToLLNuNu_M-10, 2018, 1, 1282, 7690272, 659
TTZToLLNuNu_M-10, 2018, 1, 1282, 7690514, 337
TTZToLLNuNu_M-10, 2018, 1, 1282, 7691214, 403
TTZToLLNuNu_M-10, 2018, 1, 28, 164777, 350
TTZToLLNuNu_M-10, 2018, 1, 28, 167731, 448
TTZToLLNuNu_M-10, 2018, 1, 28, 167803, 352
ZJetsToNuNu_HT-400To600, 2018, 1, 3402, 29277828, 396
TTZToLLNuNu_M-10, 2018, 1, 337, 2017553, 301
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 218293, 306483360, 322
ZJetsToNuNu_HT-400To600, 2018, 1, 3478, 29927443, 480
ZJetsToNuNu_HT-400To600, 2018, 1, 3493, 30059231, 424
TTZToLLNuNu_M-10, 2018, 1, 188, 1122557, 550
TTZToLLNuNu_M-10, 2018, 1, 188, 1123473, 545
TTZToLLNuNu_M-10, 2018, 1, 188, 1123641, 357
TTZToLLNuNu_M-10, 2018, 1, 188, 1124302, 447
ZJetsToNuNu_HT-600To800, 2018, 1, 2025, 11754224, 318
TTZToLLNuNu_M-10, 2018, 1, 188, 1126780, 409
TTZToLLNuNu_M-10, 2018, 1, 188, 1127514, 451
TTZToLLNuNu_M-10, 2018, 1, 313, 1874989, 598
TTJets_DiLept_genMET-80, 2018, 1, 375570, 378198058, 321
TTZToLLNuNu_M-10, 2018, 1, 1955, 11726918, 491
ZJetsToNuNu_HT-400To600, 2018, 1, 1800, 15490390, 349
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 28048, 39378468, 308
TTZToLLNuNu_M-10, 2018, 1, 1955, 11728502, 312
TTZToLLNuNu_M-10, 2018, 1, 1955, 11728958, 474
TTZToLLNuNu_M-10, 2018, 1, 1955, 11729012, 310
ZJetsToNuNu_HT-400To600, 2018, 1, 8952, 77046606, 406
TTZToLLNuNu_M-10, 2018, 1, 1955, 11729608, 334
WJetsToLNu_HT-800To1200, 2018, 1, 69274, 36091602, 369
TTZToLLNuNu_M-10, 2018, 1, 79, 470052, 318
TTZToLLNuNu_M-10, 2018, 1, 79, 470519, 468
ZJetsToNuNu_HT-400To600, 2018, 1, 5599, 48186059, 461
ZJetsToNuNu_HT-400To600, 2018, 1, 1271, 10931270, 398
TTZToLLNuNu_M-10, 2018, 1, 1742, 10446392, 428
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 577862, 794560243, 533
TTZToLLNuNu_M-10, 2018, 1, 1742, 10448873, 384
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 390440, 548177741, 329
TTZToLLNuNu_M-10, 2018, 1, 1742, 10449193, 378
TTZToLLNuNu_M-10, 2018, 1, 1742, 10449589, 363
ZJetsToNuNu_HT-400To600, 2018, 1, 3475, 29903978, 452
ZJetsToNuNu_HT-400To600, 2018, 1, 3475, 29906440, 367
ZJetsToNuNu_HT-400To600, 2018, 1, 2227, 19159729, 348
TTZToLLNuNu_M-10, 2018, 1, 325, 1948807, 318
TTZToLLNuNu_M-10, 2018, 1, 2083, 12492371, 315
TTJets_DiLept_genMET-80, 2018, 1, 104603, 105334630, 337
TTZToLLNuNu_M-10, 2018, 1, 2083, 12494880, 373
TTZToLLNuNu_M-10, 2018, 1, 2083, 12495205, 344
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 449602, 618202174, 311
TTZToLLNuNu_M-10, 2018, 1, 2083, 12497293, 470
TTZToLLNuNu_M-10, 2018, 1, 1871, 11222179, 361
TTZToLLNuNu_M-10, 2018, 1, 1871, 11223145, 489
TTZToLLNuNu_M-10, 2018, 1, 1871, 11223183, 383
TTZToLLNuNu_M-10, 2018, 1, 1871, 11223539, 413
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 27962, 39257719, 336
TTZToLLNuNu_M-10, 2018, 1, 2073, 12434703, 424
TTZToLLNuNu_M-10, 2018, 1, 2073, 12437551, 511
ZJetsToNuNu_HT-600To800, 2018, 1, 267, 1547051, 592
TTZToLLNuNu_M-10, 2018, 1, 103, 613189, 301
TTZToLLNuNu_M-10, 2018, 1, 103, 615157, 359
TTZToLLNuNu_M-10, 2018, 1, 103, 616057, 326
ZJetsToNuNu_HT-400To600, 2018, 1, 8529, 73402084, 388
TTZToLLNuNu_M-10, 2018, 1, 103, 616206, 309
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 19510, 27391576, 376
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 780253, 1072846914, 499
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 30904, 43387918, 399
TTJets_DiLept_genMET-80, 2018, 1, 512449, 516035303, 313
TTZToLLNuNu_M-10, 2018, 1, 1859, 11148015, 359
TTZToLLNuNu_M-10, 2018, 1, 1859, 11149312, 379
TTZToLLNuNu_M-10, 2018, 1, 1859, 11152856, 314
TTJets_DiLept_genMET-80, 2018, 1, 206599, 208045158, 329
TTZToLLNuNu_M-10, 2018, 1, 1859, 11153983, 330
TTZToLLNuNu_M-10, 2018, 1, 341, 2042319, 312
TTZToLLNuNu_M-10, 2018, 1, 362, 2168338, 500
TTZToLLNuNu_M-10, 2018, 1, 362, 2169292, 499
TTZToLLNuNu_M-10, 2018, 1, 362, 2170700, 648
TTZToLLNuNu_M-10, 2018, 1, 362, 2170894, 343
TTZToLLNuNu_M-10, 2018, 1, 362, 2171122, 351
ZJetsToNuNu_HT-400To600, 2018, 1, 8726, 75100033, 320
TTZToLLNuNu_M-10, 2018, 1, 1938, 11625221, 361
TTZToLLNuNu_M-10, 2018, 1, 142, 846620, 523
ZJetsToNuNu_HT-400To600, 2018, 1, 5325, 45828551, 588
TTZToLLNuNu_M-10, 2018, 1, 142, 846837, 440
TTZToLLNuNu_M-10, 2018, 1, 142, 850796, 436
WJetsToLNu_HT-600To800, 2018, 1, 8047, 35210032, 498
TTZToLLNuNu_M-10, 2018, 1, 980, 5875918, 513
TTZToLLNuNu_M-10, 2018, 1, 980, 5876491, 327
ZJetsToNuNu_HT-600To800, 2018, 1, 1187, 6889656, 514
TTZToLLNuNu_M-10, 2018, 1, 2128, 12763088, 454
ZJetsToNuNu_HT-400To600, 2018, 1, 10007, 86127126, 419
TTJets_DiLept_genMET-80, 2018, 1, 524454, 528124805, 328
ZJetsToNuNu_HT-400To600, 2018, 1, 8435, 72593110, 365
TTZToLLNuNu_M-10, 2018, 1, 2254, 13518489, 318
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 19250, 27026481, 328
TTZToLLNuNu_M-10, 2018, 1, 2254, 13520587, 489
TTZToLLNuNu_M-10, 2018, 1, 2254, 13522108, 327
TTZToLLNuNu_M-10, 2018, 1, 148, 883356, 423
TTZToLLNuNu_M-10, 2018, 1, 148, 884012, 361
TTZToLLNuNu_M-10, 2018, 1, 148, 885032, 308
TTZToLLNuNu_M-10, 2018, 1, 148, 886954, 386
TTZToLLNuNu_M-10, 2018, 1, 638, 3822682, 335
TTZToLLNuNu_M-10, 2018, 1, 638, 3823195, 411
TTZToLLNuNu_M-10, 2018, 1, 638, 3824091, 382
TTZToLLNuNu_M-10, 2018, 1, 638, 3824272, 402
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 36587, 51367481, 325
TTZToLLNuNu_M-10, 2018, 1, 638, 3826831, 312
TTZToLLNuNu_M-10, 2018, 1, 508, 3042475, 473
TTZToLLNuNu_M-10, 2018, 1, 508, 3043190, 318
TTZToLLNuNu_M-10, 2018, 1, 508, 3043470, 323
ZJetsToNuNu_HT-400To600, 2018, 1, 1791, 15413860, 303
TTZToLLNuNu_M-10, 2018, 1, 508, 3046490, 437
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 596586, 820305187, 408
TTZToLLNuNu_M-10, 2018, 1, 508, 3047832, 310
ZJetsToNuNu_HT-400To600, 2018, 1, 3321, 28582732, 372
TTZToLLNuNu_M-10, 2018, 1, 554, 3320639, 377
TTZToLLNuNu_M-10, 2018, 1, 554, 3321737, 364
TTZToLLNuNu_M-10, 2018, 1, 560, 3356409, 427
TTZToLLNuNu_M-10, 2018, 1, 560, 3357794, 315
TTJets_DiLept_genMET-80, 2018, 1, 7380, 7431035, 315
TTZToLLNuNu_M-10, 2018, 1, 931, 5580369, 432
TTZToLLNuNu_M-10, 2018, 1, 931, 5580487, 312
TTZToLLNuNu_M-10, 2018, 1, 931, 5580712, 442
TTZToLLNuNu_M-10, 2018, 1, 931, 5582515, 301
TTZToLLNuNu_M-10, 2018, 1, 931, 5585815, 348
TTZToLLNuNu_M-10, 2018, 1, 581, 3482978, 330
TTZToLLNuNu_M-10, 2018, 1, 581, 3483813, 310
TTZToLLNuNu_M-10, 2018, 1, 581, 3483855, 344
TTZToLLNuNu_M-10, 2018, 1, 581, 3484960, 377
TTZToLLNuNu_M-10, 2018, 1, 581, 3485598, 466
ZJetsToNuNu_HT-400To600, 2018, 1, 3154, 27144120, 446
TTZToLLNuNu_M-10, 2018, 1, 209, 1252467, 552
ZJetsToNuNu_HT-400To600, 2018, 1, 2235, 19235428, 412
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 300134, 421387676, 310
TTZToLLNuNu_M-10, 2018, 1, 179, 1068118, 376
TTZToLLNuNu_M-10, 2018, 1, 179, 1070404, 383
TTZToLLNuNu_M-10, 2018, 1, 814, 4878181, 328
TTZToLLNuNu_M-10, 2018, 1, 814, 4878417, 314
TTZToLLNuNu_M-10, 2018, 1, 814, 4878439, 354
TTJets_DiLept_genMET-80, 2018, 1, 162929, 164069108, 311
TTZToLLNuNu_M-10, 2018, 1, 814, 4881948, 307
TTZToLLNuNu_M-10, 2018, 1, 814, 4883247, 319
TTZToLLNuNu_M-10, 2018, 1, 443, 2652596, 317
TTZToLLNuNu_M-10, 2018, 1, 443, 2655218, 416
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 272511, 374701262, 310
TTZToLLNuNu_M-10, 2018, 1, 443, 2657455, 342
TTJets_DiLept_genMET-80, 2018, 1, 444372, 447482037, 317
TTZToLLNuNu_M-10, 2018, 1, 317, 1897616, 309
TTZToLLNuNu_M-10, 2018, 1, 317, 1898562, 367
ZJetsToNuNu_HT-400To600, 2018, 1, 2555, 21988782, 372
TTZToLLNuNu_M-10, 2018, 1, 317, 1901388, 335
TTZToLLNuNu_M-10, 2018, 1, 1753, 10513468, 317
TTZToLLNuNu_M-10, 2018, 1, 1753, 10514941, 321
TTZToLLNuNu_M-10, 2018, 1, 1753, 10516426, 513
TTZToLLNuNu_M-10, 2018, 1, 1753, 10517425, 425
TTZToLLNuNu_M-10, 2018, 1, 1753, 10517448, 371
TTZToLLNuNu_M-10, 2018, 1, 348, 2082469, 440
TTZToLLNuNu_M-10, 2018, 1, 348, 2082801, 437
TTZToLLNuNu_M-10, 2018, 1, 665, 3985232, 366
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 218988, 307458021, 318
TTZToLLNuNu_M-10, 2018, 1, 665, 3989639, 340
ZJetsToNuNu_HT-600To800, 2018, 1, 1667, 9677082, 416
TTZToLLNuNu_M-10, 2018, 1, 630, 3778978, 412
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 89008, 124967013, 424
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 702517, 965960313, 349
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 673833, 926520279, 305
TTZToLLNuNu_M-10, 2018, 1, 1901, 11403438, 730
TTZToLLNuNu_M-10, 2018, 1, 1901, 11405166, 412
ZJetsToNuNu_HT-600To800, 2018, 1, 6826, 39633518, 471
TTZToLLNuNu_M-10, 2018, 1, 411, 2461516, 391
ST_t-channel_top_4f_InclusiveDecays, 2018, 1, 878915, 87891453, 305
TTZToLLNuNu_M-10, 2018, 1, 411, 2461688, 447
TTZToLLNuNu_M-10, 2018, 1, 411, 2461711, 398
TTZToLLNuNu_M-10, 2018, 1, 411, 2464062, 359
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 389526, 546893686, 304
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 389639, 547051783, 317
ZJetsToNuNu_HT-600To800, 2018, 1, 5589, 32455163, 433
TTZToLLNuNu_M-10, 2018, 1, 1365, 8185703, 322
TTZToLLNuNu_M-10, 2018, 1, 1365, 8185693, 369
TTZToLLNuNu_M-10, 2018, 1, 1365, 8187380, 330
TTZToLLNuNu_M-10, 2018, 1, 1365, 8187797, 428
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 692045, 971629943, 364
TTZToLLNuNu_M-10, 2018, 1, 1365, 8189899, 434
TTZToLLNuNu_M-10, 2018, 1, 2323, 13934154, 480
TTZToLLNuNu_M-10, 2018, 1, 2323, 13934475, 332
TTZToLLNuNu_M-10, 2018, 1, 2323, 13935571, 489
TTZToLLNuNu_M-10, 2018, 1, 2323, 13936907, 395
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 460099, 645978359, 301
TTZToLLNuNu_M-10, 2018, 1, 391, 2343251, 322
TTZToLLNuNu_M-10, 2018, 1, 391, 2344342, 744
ZJetsToNuNu_HT-600To800, 2018, 1, 6503, 37759250, 546
TTZToLLNuNu_M-10, 2018, 1, 1285, 7704247, 338
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 404382, 567751166, 373
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 681214, 956423267, 314
ZJetsToNuNu_HT-600To800, 2018, 1, 7750, 44999963, 464
TTJets_DiLept_genMET-80, 2018, 1, 354108, 356586363, 304
ZJetsToNuNu_HT-600To800, 2018, 1, 858, 4979725, 354
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 36555, 51322030, 344
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 269295, 370280418, 309
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 295317, 414624646, 314
TTZToLLNuNu_M-10, 2018, 1, 822, 4930451, 352
TTZToLLNuNu_M-10, 2018, 1, 822, 4930969, 398
TTZToLLNuNu_M-10, 2018, 1, 1520, 9114346, 310
TTZToLLNuNu_M-10, 2018, 1, 1530, 9174843, 437
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 605522, 832591937, 316
TTZToLLNuNu_M-10, 2018, 1, 1530, 9176472, 386
TTZToLLNuNu_M-10, 2018, 1, 1530, 9176655, 420
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 278513, 382954705, 307
TTZToLLNuNu_M-10, 2018, 1, 436, 2611791, 351
TTZToLLNuNu_M-10, 2018, 1, 436, 2613901, 433
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 24846, 34883020, 347
TTZToLLNuNu_M-10, 2018, 1, 436, 2615843, 321
TTZToLLNuNu_M-10, 2018, 1, 858, 5142368, 475
TTZToLLNuNu_M-10, 2018, 1, 858, 5143840, 387
TTZToLLNuNu_M-10, 2018, 1, 858, 5144877, 486
TTZToLLNuNu_M-10, 2018, 1, 2206, 13231745, 370
ZJetsToNuNu_HT-600To800, 2018, 1, 2871, 16668550, 377
TTZToLLNuNu_M-10, 2018, 1, 2206, 13235994, 310
TTZToLLNuNu_M-10, 2018, 1, 542, 3247081, 351
TTZToLLNuNu_M-10, 2018, 1, 542, 3247623, 530
TTZToLLNuNu_M-10, 2018, 1, 542, 3250301, 360
TTZToLLNuNu_M-10, 2018, 1, 542, 3251668, 443
TTZToLLNuNu_M-10, 2018, 1, 1542, 9247305, 312
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 26763, 37574635, 309
TTZToLLNuNu_M-10, 2018, 1, 1542, 9248411, 680
TTZToLLNuNu_M-10, 2018, 1, 1542, 9250247, 491
WJetsToLNu_HT-800To1200, 2018, 1, 123579, 64384502, 453
TTZToLLNuNu_M-10, 2018, 1, 1624, 9739003, 348
TTZToLLNuNu_M-10, 2018, 1, 1624, 9741177, 355
TTZToLLNuNu_M-10, 2018, 1, 1624, 9743634, 302
ZJetsToNuNu_HT-600To800, 2018, 1, 8438, 48998639, 600
TTZToLLNuNu_M-10, 2018, 1, 1705, 10226331, 354
TTZToLLNuNu_M-10, 2018, 1, 1705, 10229381, 316
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 405013, 568638218, 349
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 406659, 570949117, 366
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 177808, 244485950, 354
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 173703, 238840389, 474
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 173768, 238930321, 370
TTZToLLNuNu_M-10, 2018, 1, 1615, 9689038, 394
TTZToLLNuNu_M-10, 2018, 1, 558, 3347607, 371
ZJetsToNuNu_HT-600To800, 2018, 1, 5186, 30110832, 466
WJetsToLNu_HT-600To800, 2018, 1, 7588, 33204127, 339
TTZToLLNuNu_M-10, 2018, 1, 851, 5104337, 436
TTZToLLNuNu_M-10, 2018, 1, 911, 5464051, 306
TTZToLLNuNu_M-10, 2018, 1, 911, 5464574, 428
TTZToLLNuNu_M-10, 2018, 1, 911, 5465728, 333
TTZToLLNuNu_M-10, 2018, 1, 1691, 10140365, 338
WJetsToLNu_HT-600To800, 2018, 1, 31565, 138127522, 362
TTZToLLNuNu_M-10, 2018, 1, 1691, 10142157, 393
TTZToLLNuNu_M-10, 2018, 1, 1691, 10142355, 322
TTZToLLNuNu_M-10, 2018, 1, 1691, 10142922, 323
TTZToLLNuNu_M-10, 2018, 1, 1691, 10144906, 349
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 564397, 776045601, 301
TTZToLLNuNu_M-10, 2018, 1, 1570, 9414180, 350
TTZToLLNuNu_M-10, 2018, 1, 1570, 9418877, 338
TTZToLLNuNu_M-10, 2018, 1, 1732, 10387682, 407
TTZToLLNuNu_M-10, 2018, 1, 1732, 10388276, 314
TTZToLLNuNu_M-10, 2018, 1, 1732, 10388332, 343
ZJetsToNuNu_HT-600To800, 2018, 1, 4896, 28430414, 347
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 221430, 310886445, 367
TTZToLLNuNu_M-10, 2018, 1, 1698, 10185889, 301
TTZToLLNuNu_M-10, 2018, 1, 1698, 10186796, 438
ZJetsToNuNu_HT-600To800, 2018, 1, 5500, 31933148, 665
TTZToLLNuNu_M-10, 2018, 1, 732, 4387025, 333
TTZToLLNuNu_M-10, 2018, 1, 732, 4387211, 303
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 392516, 539709019, 302
TTZToLLNuNu_M-10, 2018, 1, 1663, 9976910, 361
TTZToLLNuNu_M-10, 2018, 1, 1802, 10811339, 322
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 218512, 306789833, 506
TTZToLLNuNu_M-10, 2018, 1, 1535, 9206860, 311
TTZToLLNuNu_M-10, 2018, 1, 1575, 9445671, 547
WJetsToLNu_HT-600To800, 2018, 1, 29294, 128188864, 559
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 461657, 648165949, 312
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 461678, 648195068, 354
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 470647, 660788220, 300
