# SampleName, Year, RunNumber, LumiBlockNumber, EventNumber, MET
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 236910, 332621313, 305
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 827233, 1137444048, 336
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 770442, 1059357562, 304
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 754272, 1058997252, 380
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 412071, 578547281, 314
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 613138, 860844473, 354
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 10207, 14034477, 335
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 582260, 817492589, 348
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 743334, 1043640264, 340
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 139258, 191479320, 384
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 295260, 405982143, 462
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 228551, 314257053, 302
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 254307, 357045999, 307
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 555714, 780221365, 338
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 647450, 890243281, 300
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 169936, 238589113, 301
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 436576, 612952203, 446
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 807654, 1133945836, 327
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 784834, 1101906178, 318
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 189927, 266656385, 317
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 348701, 489575188, 326
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 822364, 1154598766, 358
